epoch,drag_1_loss,drag_1_mae,drag_2_loss,drag_2_mae,flow_output_loss,flow_output_mae,learning_rate,lift_1_loss,lift_1_mae,lift_2_loss,lift_2_mae,loss,val_drag_1_loss,val_drag_1_mae,val_drag_2_loss,val_drag_2_mae,val_flow_output_loss,val_flow_output_mae,val_lift_1_loss,val_lift_1_mae,val_lift_2_loss,val_lift_2_mae,val_loss
127,0.0015946656931191683,0.03050936385989189,0.0016074837185442448,0.0303733479231596,0.0008180747390724719,0.013943426311016083,3.354626301188546e-07,0.0030948633793741465,0.03560960665345192,0.0025985429529100657,0.03575407341122627,0.002083306200802326,0.0026658351998776197,0.03476862609386444,0.0022655457723885775,0.03492995724081993,0.0008178914431482553,0.01371881365776062,0.00651346193626523,0.04282739385962486,0.004186719190329313,0.04383474960923195,0.0035988905001431704
128,0.0015762492548674345,0.03031538985669613,0.0015861846040934324,0.03022070974111557,0.0008150512585416436,0.013897214084863663,3.354626301188546e-07,0.003037571907043457,0.03522946313023567,0.002596925012767315,0.03587837517261505,0.0020608152262866497,0.0026289355009794235,0.0344257652759552,0.0023538486566394567,0.03532988950610161,0.0008146133041009307,0.013666518032550812,0.0065431431867182255,0.04318075254559517,0.004532089922577143,0.046376291662454605,0.0036945142783224583
129,0.0015684310346841812,0.030147915706038475,0.00157072301954031,0.03003191016614437,0.0008118113619275391,0.013851272873580456,3.354626301188546e-07,0.0030233252327889204,0.035403020679950714,0.002580741187557578,0.035822682082653046,0.0020484018605202436,0.002656940370798111,0.034633442759513855,0.002206281991675496,0.034270405769348145,0.0008111174101941288,0.013609332963824272,0.006381715182214975,0.04013070836663246,0.004439543001353741,0.04603343829512596,0.0036101192235946655
130,0.0015802725683897734,0.030330074951052666,0.001568724517710507,0.03000638633966446,0.0008089246111921966,0.013805695809423923,3.354626301188546e-07,0.0029849736019968987,0.035183120518922806,0.0025406309869140387,0.03557629883289337,0.002032677875831723,0.002597471233457327,0.03420053422451019,0.002083288040012121,0.03321245312690735,0.0008082565036602318,0.013579119928181171,0.006296935025602579,0.041199058294296265,0.004220245871692896,0.04263652488589287,0.0035003607627004385
131,0.0015356714138761163,0.030064893886446953,0.0015361858531832695,0.029704537242650986,0.0008060422260314226,0.013764359056949615,3.354626301188546e-07,0.0029232774395495653,0.03489803150296211,0.0025251125916838646,0.03553178906440735,0.001997658284381032,0.0026405365206301212,0.03470354154706001,0.002185540972277522,0.03392850607633591,0.0008058904204517603,0.01357223466038704,0.006173882633447647,0.04072212800383568,0.003995698411017656,0.04167981445789337,0.0034546107053756714
132,0.0014985707821324468,0.029556656256318092,0.0015345461433753371,0.029805758967995644,0.0008032743353396654,0.013723362237215042,3.354626301188546e-07,0.0029041857924312353,0.03483692556619644,0.0024900813587009907,0.03523247316479683,0.001976490719243884,0.0025709436740726233,0.03415766358375549,0.0020871907472610474,0.03303349018096924,0.0008041783585213125,0.013498801738023758,0.006061822175979614,0.03983107581734657,0.004117224365472794,0.04343552887439728,0.003418784122914076
133,0.0015281664673238993,0.029882362112402916,0.0015369399916380644,0.029746737331151962,0.0008002024260349572,0.013675207272171974,3.354626301188546e-07,0.002867447677999735,0.034347739070653915,0.0024546273052692413,0.034949466586112976,0.0019671383779495955,0.0025651727337390184,0.03391239419579506,0.002208518562838435,0.03421652689576149,0.0007998116780072451,0.013468326069414616,0.006347498390823603,0.04273771494626999,0.004069040063768625,0.043058812618255615,0.0034977842587977648
134,0.0014482132392004132,0.029062967747449875,0.001491044880822301,0.029287822544574738,0.0007976565975695848,0.01363690011203289,3.354626301188546e-07,0.002845291281118989,0.034586675465106964,0.002425252925604582,0.034816671162843704,0.0019269715994596481,0.0025518022011965513,0.033968549221754074,0.0021086842752993107,0.03368658199906349,0.000799965113401413,0.01338199619203806,0.006037149578332901,0.0399601049721241,0.0038579811807721853,0.04142153635621071,0.0033550108782947063
135,0.0014644355978816748,0.029348811134696007,0.0014676011633127928,0.02915063127875328,0.0007950987201184034,0.013597541488707066,3.354626301188546e-07,0.0027830556500703096,0.03401566296815872,0.002379744779318571,0.03445712476968765,0.001900847302749753,0.002707697683945298,0.03557644784450531,0.0020840959623456,0.03318772464990616,0.0007965230033732951,0.013345284387469292,0.00597525155171752,0.04029998928308487,0.0038682089652866125,0.04130572825670242,0.0033725847024470568
136,0.0014542380813509226,0.029242226853966713,0.0014711087569594383,0.029236482456326485,0.0007922910735942423,0.013558300212025642,3.354626301188546e-07,0.002770880004391074,0.03415125608444214,0.002376285381615162,0.03453478589653969,0.001895543304271996,0.0025156934279948473,0.033679887652397156,0.002120420802384615,0.033598944544792175,0.0007926835096441209,0.013340724632143974,0.005970716942101717,0.039306655526161194,0.003950389567762613,0.04185529053211212,0.003354643704369664
137,0.0014587448677048087,0.029275527223944664,0.0014514419017359614,0.02894052304327488,0.0007897619507275522,0.013521910645067692,3.354626301188546e-07,0.00271950988098979,0.03365641087293625,0.002312864176928997,0.03396245837211609,0.001866050879471004,0.002509394660592079,0.033735670149326324,0.0021412591449916363,0.03411697596311569,0.0007902394863776863,0.01331478450447321,0.006114176940172911,0.04183845594525337,0.0038744420744478703,0.04118737950921059,0.0033728599082678556
138,0.001418531872332096,0.028889041393995285,0.001429964555427432,0.028747105970978737,0.0007872538408264518,0.013481801375746727,3.354626301188546e-07,0.002678106538951397,0.033492282032966614,0.0022988354321569204,0.03401082381606102,0.001839449512772262,0.0024733322206884623,0.03343251720070839,0.0020368376281112432,0.03263287618756294,0.0007897964678704739,0.0132251912727952,0.005742156412452459,0.03864695504307747,0.003827415406703949,0.04089394956827164,0.0032469211146235466
139,0.0014204937033355236,0.02898104302585125,0.0014248626539483666,0.028764447197318077,0.0007846650551073253,0.013442747294902802,3.354626301188546e-07,0.002637892961502075,0.03331775218248367,0.0022710091434419155,0.03378655016422272,0.0018231762805953622,0.002642950275912881,0.0350973941385746,0.0020067256409674883,0.03262674808502197,0.0007863329374231398,0.013236498460173607,0.005759486462920904,0.03875811770558357,0.00422723637893796,0.045432936400175095,0.0033718228805810213
140,0.0014199288561940193,0.02890685945749283,0.0014199846191331744,0.02879372611641884,0.0007822393672540784,0.013404970988631248,3.354626301188546e-07,0.0026441095396876335,0.03360491618514061,0.002271838253363967,0.03380027413368225,0.0018232916481792927,0.002628522692248225,0.0347079299390316,0.0022619636729359627,0.03506246209144592,0.0007867617532610893,0.013189241290092468,0.005754993762820959,0.0391971692442894,0.00444556400179863,0.04746146872639656,0.003474160097539425
141,0.001403225352987647,0.028745729476213455,0.0013783465838059783,0.02824757806956768,0.0007797174621373415,0.01336983498185873,3.354626301188546e-07,0.002562180859968066,0.03284993767738342,0.00223986292257905,0.03367351368069649,0.0017842833185568452,0.0025905717629939318,0.034562572836875916,0.001979211810976267,0.03240728750824928,0.0007827398949302733,0.013149491511285305,0.006064504384994507,0.04209621250629425,0.003712281584739685,0.04066556319594383,0.0033062524162232876
142,0.0013820747844874859,0.028505366295576096,0.0013651439221575856,0.02809261344373226,0.0007773392717354,0.013331837952136993,3.354626301188546e-07,0.002571391873061657,0.03300749883055687,0.0021974823903292418,0.033211104571819305,0.0017688556108623743,0.0027431133203208447,0.03621171787381172,0.0019941579084843397,0.032728347927331924,0.0007790389354340732,0.013109955936670303,0.005872341804206371,0.04043493792414665,0.0037946486845612526,0.04172356054186821,0.003318862058222294
143,0.0013670326443389058,0.028409266844391823,0.0013816264690831304,0.028289789333939552,0.0007749434444122016,0.01329663023352623,3.354626301188546e-07,0.002547123935073614,0.032908014953136444,0.0021882050205022097,0.03336821496486664,0.0017613916425034404,0.0026177437976002693,0.03543098643422127,0.0019987430423498154,0.032471608370542526,0.0007763240719214082,0.013123610056936741,0.0056617953814566135,0.03836701065301895,0.0037767691537737846,0.040961991995573044,0.003240021178498864
144,0.001366941025480628,0.028419939801096916,0.0013843465130776167,0.028392652049660683,0.0007725624600425363,0.013263759203255177,3.354626301188546e-07,0.002468148013576865,0.032594628632068634,0.002124839462339878,0.032793011516332626,0.0017297184094786644,0.0024635200388729572,0.03362434729933739,0.0019283659057691693,0.03182905167341232,0.0007737795822322369,0.013069584034383297,0.005803186446428299,0.03812645748257637,0.0038188062608242035,0.040602728724479675,0.0032304993364959955
145,0.0013406011275947094,0.02801266685128212,0.0013415218563750386,0.02790534310042858,0.0007702885195612907,0.013228224590420723,3.354626301188546e-07,0.002495694439858198,0.03287974372506142,0.002130464417859912,0.03284810483455658,0.00172139098867774,0.0025879289023578167,0.03504081815481186,0.0019175028428435326,0.03188198804855347,0.000772424042224884,0.013027558103203773,0.005548853427171707,0.038204651325941086,0.003725806949660182,0.04041048139333725,0.003177763195708394
146,0.0013175737112760544,0.02785712294280529,0.001329069840721786,0.02787184901535511,0.0007680571870878339,0.013193146325647831,3.354626301188546e-07,0.002424533013254404,0.032274216413497925,0.0020784479565918446,0.032331615686416626,0.001685470575466752,0.002549960045143962,0.03513285890221596,0.001899072085507214,0.03160398080945015,0.000770321988966316,0.012999136000871658,0.005522779189050198,0.03781548887491226,0.003620507661253214,0.03984637185931206,0.0031353039667010307
147,0.0013092145090922713,0.02778976410627365,0.001318816444836557,0.02772592008113861,0.0007658426184207201,0.0131602818146348,3.354626301188546e-07,0.0023975674994289875,0.0321037620306015,0.0020608166232705116,0.032265786081552505,0.0016710285563021898,0.0023862842936068773,0.03291366621851921,0.0019952987786382437,0.032725922763347626,0.0007693778607062995,0.012942198663949966,0.005872642621397972,0.039991412311792374,0.0036411425098776817,0.03986063599586487,0.003203395754098892
148,0.0012989434180781245,0.0276956669986248,0.0013133049942553043,0.02764950692653656,0.0007634222274646163,0.013126182369887829,3.354626301188546e-07,0.0024053347297012806,0.0321662575006485,0.002043267944827676,0.032200660556554794,0.0016650334000587463,0.0023977267555892467,0.033150941133499146,0.0020133673679083586,0.03268549218773842,0.000766979472246021,0.012882188893854618,0.005554492119699717,0.038642045110464096,0.0036450938787311316,0.03976420685648918,0.0031391012016683817
149,0.0013015259755775332,0.027728209272027016,0.001301006879657507,0.027434807270765305,0.000761311617679894,0.013088320381939411,3.354626301188546e-07,0.002348152454942465,0.03191113471984863,0.0020130793564021587,0.03199823573231697,0.0016429780516773462,0.002414658898487687,0.03355821594595909,0.0019526040414348245,0.03199286013841629,0.0007634626235812902,0.01291350182145834,0.005527189467102289,0.039236459881067276,0.003859376534819603,0.041369762271642685,0.0031709561590105295
150,0.0012718377402052283,0.02736506052315235,0.0012966401409357786,0.027543433010578156,0.0007591876201331615,0.01305747963488102,3.354626301188546e-07,0.002305641770362854,0.03144533559679985,0.00200847745873034,0.032010819762945175,0.0016245029401034117,0.0023713354021310806,0.03290503844618797,0.0018674959428608418,0.0313701331615448,0.0007629080791957676,0.012837028130888939,0.005559597164392471,0.0376199334859848,0.003698481945320964,0.040275901556015015,0.0031130972784012556
151,0.0012448610505089164,0.02709575742483139,0.0012733475305140018,0.02728041261434555,0.0007570386514998972,0.01302867941558361,3.354626301188546e-07,0.0022888705134391785,0.03139246255159378,0.001995776779949665,0.031846970319747925,0.0016063463408499956,0.00235204235650599,0.03268606588244438,0.0019045649096369743,0.03187050670385361,0.0007590116001665592,0.012814066372811794,0.0053354124538600445,0.037322092801332474,0.003669366240501404,0.04060298576951027,0.003059713402763009
152,0.001254358678124845,0.02728966251015663,0.0012561441399157047,0.027034157887101173,0.0007518334314227104,0.013000608421862125,3.354626301188546e-07,0.0022661429829895496,0.031290508806705475,0.0019443279597908258,0.031536705791950226,0.0015874020755290985,0.002321165055036545,0.032338038086891174,0.0018748561851680279,0.031559061259031296,0.000751742220018059,0.012825597077608109,0.005292769055813551,0.03754030168056488,0.003564354730769992,0.03970518708229065,0.0030121307354420424
153,0.0012307423166930676,0.026978200301527977,0.0012624062364920974,0.027176447212696075,0.0007351711392402649,0.01299474760890007,3.354626301188546e-07,0.0022359774447977543,0.031358685344457626,0.001949972938746214,0.031600505113601685,0.0015763137489557266,0.002515720436349511,0.034513767808675766,0.001902494695968926,0.03190905600786209,0.0007304309401661158,0.01279432326555252,0.00535601144656539,0.03803154081106186,0.003555765375494957,0.03998269885778427,0.0030722913797944784
154,0.001242028083652258,0.027128174901008606,0.0012425612658262253,0.026973554864525795,0.0007171743782237172,0.01294180378317833,3.354626301188546e-07,0.002220037393271923,0.0311257503926754,0.001915357424877584,0.03143741562962532,0.001561213401146233,0.002479484537616372,0.0339384451508522,0.002208506688475609,0.0347149483859539,0.0007194404606707394,0.012764021754264832,0.0053960783407092094,0.03737496957182884,0.0035145729780197144,0.03904179111123085,0.003131638281047344
155,0.0012262037489563227,0.02697358839213848,0.0012408006004989147,0.026874378323554993,0.0007076574838720262,0.012872961349785328,3.354626301188546e-07,0.00220310571603477,0.03092428483068943,0.0018866447499021888,0.031167101114988327,0.0015460359863936901,0.002527961041778326,0.03485265374183655,0.002015555975958705,0.033149272203445435,0.0007075758767314255,0.012707863003015518,0.005338724702596664,0.03841312602162361,0.0034712355118244886,0.03907884657382965,0.0030752895399928093
156,0.001213196897879243,0.02680782414972782,0.0012396699748933315,0.02686174586415291,0.0007023371872492135,0.01281104888767004,3.354626301188546e-07,0.0021596213337033987,0.030840225517749786,0.0018598554888740182,0.030980393290519714,0.001526511157862842,0.003110772231593728,0.0404677540063858,0.003137221559882164,0.04323853179812431,0.0007034126901999116,0.012660598382353783,0.005376520566642284,0.037202633917331696,0.005958238150924444,0.055481988936662674,0.00402646092697978
157,0.0012054782127961516,0.026743218302726746,0.001230214023962617,0.026845160871744156,0.0006986549706198275,0.012758343480527401,3.354626301188546e-07,0.002166094956919551,0.03079390525817871,0.0018687770934775472,0.03094499558210373,0.0015257428167387843,0.0023075740318745375,0.03227478638291359,0.0019165102858096361,0.03195519000291824,0.0007069098646752536,0.012577442452311516,0.005656389985233545,0.03957903012633324,0.0034541988279670477,0.03917134925723076,0.003070993348956108
158,0.0011928924359381199,0.026586012914776802,0.0011895685456693172,0.026432812213897705,0.0006957045407034457,0.012708482332527637,3.354626301188546e-07,0.0021167590748518705,0.030336057767271996,0.0018703945679590106,0.031216291710734367,0.0015027358895167708,0.0023191741202026606,0.03296240046620369,0.0018243076046928763,0.03111140988767147,0.0006973136914893985,0.012523049488663673,0.0051578981801867485,0.03667230159044266,0.0036924153100699186,0.04158946871757507,0.002993335947394371
159,0.001195194199681282,0.02661288157105446,0.0011907919542863965,0.026484983041882515,0.0006930198287591338,0.012667411006987095,3.354626301188546e-07,0.0020874198526144028,0.030292199924588203,0.0018252048175781965,0.030691606923937798,0.0014864897821098566,0.002251464407891035,0.03187651187181473,0.0018992546247318387,0.03211737051606178,0.0006955909193493426,0.012515096925199032,0.005249867215752602,0.03718007355928421,0.003423244459554553,0.0391458161175251,0.0029549209866672754
160,0.001164400251582265,0.02625975012779236,0.001169973867945373,0.026235952973365784,0.000690592685714364,0.012630030512809753,3.354626301188546e-07,0.0020876536145806313,0.030525464564561844,0.0017898456426337361,0.03042125329375267,0.0014667304931208491,0.0022317206021398306,0.03197555989027023,0.001890150480903685,0.031630098819732666,0.0006950848619453609,0.012419142760336399,0.00532631017267704,0.039451710879802704,0.003487945068627596,0.039092615246772766,0.0029801358468830585
161,0.0011536905076354742,0.02616042084991932,0.0011781047796830535,0.026275012642145157,0.0006885087350383401,0.012593740597367287,3.354626301188546e-07,0.002032485092058778,0.02996739000082016,0.0018028171034529805,0.03056570515036583,0.0014564463635906577,0.002244275528937578,0.03204932063817978,0.0018622428178787231,0.031391844153404236,0.000691251247189939,0.012396500445902348,0.005170038435608149,0.037573833018541336,0.003394386265426874,0.038516245782375336,0.0029200869612395763
162,0.0011563013540580869,0.026275688782334328,0.0011573904193937778,0.026012009009718895,0.0006863345624879003,0.012560599483549595,3.354626301188546e-07,0.002022356726229191,0.029902903363108635,0.0017695294227451086,0.03025159053504467,0.0014423885149881244,0.0027232253924012184,0.03775295987725258,0.0017783454386517406,0.03078147955238819,0.0006888682255521417,0.012372316792607307,0.005056140478700399,0.03721866011619568,0.003359997645020485,0.0388299822807312,0.0029753718990832567
163,0.0011292933486402035,0.02595258131623268,0.0011460729874670506,0.025922223925590515,0.0006842317525297403,0.012523099780082703,3.354626301188546e-07,0.0020176952239125967,0.029942762106657028,0.0017370270797982812,0.03000706061720848,0.001425193971954286,0.0021944167092442513,0.031568173319101334,0.0019213830819353461,0.032355695962905884,0.0006878302665427327,0.012416697107255459,0.005070907063782215,0.03677952289581299,0.0034095621667802334,0.03869562968611717,0.0029029434081166983
164,0.0011323214275762439,0.025945479050278664,0.0011315984884276986,0.02587607316672802,0.0006825232412666082,0.012497127056121826,3.354626301188546e-07,0.001997946761548519,0.029886336997151375,0.0017225423362106085,0.02990325726568699,0.0014147430192679167,0.002220605034381151,0.031839434057474136,0.0018343380652368069,0.03141355514526367,0.0006856213440187275,0.012313070707023144,0.005032026674598455,0.03659139573574066,0.0033043771982192993,0.03809249773621559,0.002856615697965026
165,0.0011364021338522434,0.025995591655373573,0.0011385439429432154,0.025934217497706413,0.0006803303840570152,0.012461679987609386,3.354626301188546e-07,0.0019798162393271923,0.02968199923634529,0.0017166419420391321,0.029912404716014862,0.0014115984085947275,0.002162726828828454,0.03134626895189285,0.0018120420863851905,0.03089860826730728,0.0006834010710008442,0.012303387746214867,0.005146227311342955,0.03849639743566513,0.0033181244507431984,0.03864901140332222,0.0028671417385339737
166,0.0011040583485737443,0.025662634521722794,0.001119651016779244,0.0255937147885561,0.000678661628626287,0.012433853931725025,3.354626301188546e-07,0.0019409040687605739,0.029585104435682297,0.001700399094261229,0.02982771210372448,0.0013874938013032079,0.0022443742491304874,0.032230544835329056,0.0018216031603515148,0.031255241483449936,0.0006830683560110629,0.012221328914165497,0.005093496758490801,0.03800533711910248,0.0032547740265727043,0.037942010909318924,0.0028615116607397795
167,0.0010906268144026399,0.025411663576960564,0.0010993621544912457,0.025430716574192047,0.0006766847800463438,0.012399081140756607,3.354626301188546e-07,0.0018985052593052387,0.029120998457074165,0.0016676386585459113,0.029543917626142502,0.001362798037007451,0.0021660560742020607,0.031378958374261856,0.0018414133228361607,0.03153769299387932,0.0006798927206546068,0.012239226140081882,0.004979619290679693,0.03670457378029823,0.0032571814954280853,0.03818748891353607,0.0028229488525539637
168,0.001105106552131474,0.02563663385808468,0.0011103990254923701,0.02561464160680771,0.0006748152663931251,0.01237368956208229,3.354626301188546e-07,0.0018996824510395527,0.02909550629556179,0.0016614297637715936,0.029501857236027718,0.0013672207714989781,0.0025991450529545546,0.035743243992328644,0.0018626278033480048,0.03150661662220955,0.0006788873579353094,0.01225556805729866,0.004906505346298218,0.03609607368707657,0.003391900332644582,0.03933560103178024,0.0029389287810772657
169,0.0010963835520669818,0.02564948797225952,0.0011051769834011793,0.02553587593138218,0.0006730271852575243,0.012340225279331207,3.354626301188546e-07,0.0018839100375771523,0.028994690626859665,0.001637376844882965,0.029254741966724396,0.0013549429131671786,0.0021823584102094173,0.03178706392645836,0.001766460482031107,0.03063342347741127,0.0006773950881324708,0.012225529178977013,0.00486780097708106,0.03584896773099899,0.003288971958681941,0.03864872083067894,0.002791497390717268
170,0.0010915001621469855,0.025511277839541435,0.0010701774153858423,0.02512715384364128,0.0006713626789860427,0.012315920554101467,3.354626301188546e-07,0.0018676136387512088,0.029154522344470024,0.0016254573129117489,0.029266800731420517,0.0013394549023360014,0.0021321233361959457,0.031239496544003487,0.0017097282689064741,0.03009900636970997,0.0006748976302333176,0.012169109657406807,0.005039358977228403,0.038413651287555695,0.003186964662745595,0.03783999755978584,0.002782828640192747
171,0.0010798405855894089,0.02538919448852539,0.001078949891962111,0.025288481265306473,0.0006695594638586044,0.01228488702327013,3.354626301188546e-07,0.0018572794506326318,0.029056359082460403,0.0015904356259852648,0.028856787830591202,0.0013284196611493826,0.0021138202864676714,0.030943091958761215,0.0017319394974038005,0.030437046661973,0.0006734508788213134,0.012158093973994255,0.005789856892079115,0.042684245854616165,0.0031985712703317404,0.037843335419893265,0.0029550364706665277
172,0.0010649141622707248,0.025219576433300972,0.001071515609510243,0.025195583701133728,0.0006677645142190158,0.012259134091436863,3.354626301188546e-07,0.0017988868057727814,0.02855277992784977,0.0015718137146905065,0.02873341552913189,0.0013058813055977225,0.002100603422150016,0.030900340527296066,0.0017186717595905066,0.030306193977594376,0.0006715148338116705,0.012089901603758335,0.0048051439225673676,0.03639639541506767,0.0031268803868442774,0.037079308182001114,0.0027111934032291174
173,0.0010441484628245234,0.024996565654873848,0.0010637884261086583,0.025088656693696976,0.0006662802188657224,0.012231182307004929,3.354626301188546e-07,0.001807179767638445,0.028691938146948814,0.0016003150958567858,0.02904396504163742,0.0013076019240543246,0.0022164771798998117,0.03211251646280289,0.0018464543391019106,0.031784411519765854,0.0006719395169056952,0.01205212902277708,0.005073023959994316,0.03733581304550171,0.0036586083006113768,0.04076959565281868,0.0029459702782332897
174,0.0010405539069324732,0.024927804246544838,0.0010582130635157228,0.025010153651237488,0.0006645058165304363,0.012204269878566265,3.354626301188546e-07,0.00177391420584172,0.028365110978484154,0.001546500250697136,0.028509629890322685,0.0012857661349698901,0.0022602719254791737,0.03314852714538574,0.0019533184822648764,0.032858408987522125,0.0006702831597067416,0.012036168947815895,0.004726121202111244,0.03586548566818237,0.0031246242579072714,0.037064384669065475,0.0027815045323222876
175,0.0010475076269358397,0.025054389610886574,0.0010548379505053163,0.02495483122766018,0.0006629943381994963,0.01217907015234232,3.354626301188546e-07,0.0017802775837481022,0.028502095490694046,0.0015477687120437622,0.028526324778795242,0.0012881382135674357,0.0022050091065466404,0.03258156031370163,0.0022578861098736525,0.035946570336818695,0.000666737905703485,0.012056848034262657,0.0047549172304570675,0.035732120275497437,0.0032439492642879486,0.03772210329771042,0.0028705697041004896
176,0.0010303951567038894,0.02483179047703743,0.0010432974668219686,0.0248222928494215,0.0006613282603211701,0.012151132337749004,3.354626301188546e-07,0.0017671590903773904,0.028377512469887733,0.001529714441858232,0.02837904915213585,0.0012745099375024438,0.002123187528923154,0.03114326484501362,0.0018992763943970203,0.032210566103458405,0.0006652837037108839,0.012026121839880943,0.004720674827694893,0.03590641915798187,0.0034236605279147625,0.04045068472623825,0.002804058138281107
177,0.0010376031277701259,0.02498040162026882,0.0010381644824519753,0.024835269898176193,0.0006596900639124215,0.012124028988182545,3.354626301188546e-07,0.001731456140987575,0.028121856972575188,0.0015271373558789492,0.028312480077147484,0.0012662004446610808,0.002216953318566084,0.03261718899011612,0.001958319917321205,0.033139802515506744,0.0006640119827352464,0.01194313820451498,0.005003116559237242,0.03917494788765907,0.0031920296605676413,0.03749346733093262,0.002849745796993375
178,0.0010107754496857524,0.024636762216687202,0.0010215763468295336,0.024647613987326622,0.0006581409834325314,0.012098552659153938,3.354626301188546e-07,0.0017344190273433924,0.028210453689098358,0.001489519141614437,0.028176093474030495,0.0012484786566346884,0.0020605032332241535,0.030648590996861458,0.0016977583291009068,0.029849348589777946,0.0006647536065429449,0.01193728856742382,0.004694545641541481,0.03658687323331833,0.003153787460178137,0.037057895213365555,0.002677959157153964
179,0.0010081055806949735,0.024617385119199753,0.0009960464667528868,0.024310756474733353,0.0006565794465132058,0.012074939906597137,3.354626301188546e-07,0.0016852475237101316,0.02784130722284317,0.0014834367902949452,0.0280379019677639,0.001229546614922583,0.0025023911148309708,0.03571998327970505,0.0021029587369412184,0.03447797894477844,0.0006606606184504926,0.011930888518691063,0.004807991907000542,0.03755223751068115,0.003059576964005828,0.03666352108120918,0.002872472396120429
180,0.0009879213757812977,0.024317558854818344,0.0010167798027396202,0.024581994861364365,0.0006551800179295242,0.012048435397446156,3.354626301188546e-07,0.0016631496837362647,0.02761121280491352,0.0014937460655346513,0.028140194714069366,0.0012268773280084133,0.0022766434121876955,0.03323175758123398,0.0016810146626085043,0.02990860678255558,0.0006605373928323388,0.011985072866082191,0.004792331252247095,0.03614781051874161,0.003117397427558899,0.036849651485681534,0.0027362152468413115
181,0.0009906839113682508,0.024389727041125298,0.0009869815548881888,0.024158453568816185,0.0006536348955705762,0.012024369090795517,3.354626301188546e-07,0.0016527911648154259,0.027451522648334503,0.0014750170521438122,0.027880478650331497,0.0012140937615185976,0.002023205626755953,0.030385181307792664,0.0016901177586987615,0.030258245766162872,0.0006586016388610005,0.011954408138990402,0.004642920568585396,0.035381168127059937,0.003031961852684617,0.03706304356455803,0.002628206741064787
182,0.0009706559358164668,0.024174699559807777,0.0009910272201523185,0.024274619296193123,0.0006520595634356141,0.012000144459307194,3.354626301188546e-07,0.0016320637660101056,0.027377020567655563,0.0014565597521141171,0.027775632217526436,0.001201525330543518,0.0020737904123961926,0.03092552348971367,0.0019179919036105275,0.03308722749352455,0.0006560896290466189,0.011852351017296314,0.004864619113504887,0.03673259913921356,0.003156391903758049,0.03762372210621834,0.0027684865053743124
183,0.0009732724283821881,0.02418544515967369,0.0009847341571003199,0.024228611961007118,0.0006505034980364144,0.011974132619798183,3.354626301188546e-07,0.0016343067400157452,0.027546202763915062,0.0014354654122143984,0.027701452374458313,0.0011963013093918562,0.0022005054634064436,0.031893059611320496,0.0016506598331034184,0.029585205018520355,0.0006554232095368207,0.01181273628026247,0.004601046442985535,0.03544679656624794,0.0031423240434378386,0.037228021770715714,0.0026743130292743444
184,0.0009717176435515285,0.024171164259314537,0.0009661699295975268,0.02401241473853588,0.0006491071544587612,0.011952497996389866,3.354626301188546e-07,0.0016121248481795192,0.02741938643157482,0.001424527494236827,0.027605261653661728,0.0011841815430670977,0.002049701754003763,0.03076288104057312,0.0016419028397649527,0.029724080115556717,0.0006550384568981826,0.011757897213101387,0.00492884311825037,0.03957519307732582,0.0030732962768524885,0.03674636036157608,0.0026965963188558817
185,0.0009639005875214934,0.024059440940618515,0.0009628780535422266,0.023876572027802467,0.0006477321730926633,0.011926472187042236,3.354626301188546e-07,0.0016006268560886383,0.02725537307560444,0.0014000822557136416,0.027347499504685402,0.0011734581785276532,0.0020780961494892836,0.03096221759915352,0.0017012072494253516,0.030074328184127808,0.0006525247590616345,0.011803076602518559,0.004527715500444174,0.03562605753540993,0.003347436198964715,0.04012924060225487,0.0026875052135437727
186,0.0009597816970199347,0.023990480229258537,0.0009625581442378461,0.023920508101582527,0.0006462984601967037,0.011903610080480576,3.354626301188546e-07,0.0015797005034983158,0.02718876674771309,0.001386909163556993,0.027183707803487778,0.0011646434431895614,0.0020614746026694775,0.030746323987841606,0.00181286979932338,0.03181737661361694,0.0006517141009680927,0.011794758960604668,0.004459334537386894,0.03477736935019493,0.003109267447143793,0.03759661316871643,0.002639834303408861
187,0.0009525424684397876,0.023854006081819534,0.0009670410072430968,0.023970119655132294,0.0006447260384447873,0.011879990808665752,3.354626301188546e-07,0.0015524663031101227,0.026976747438311577,0.0013735427055507898,0.027106592431664467,0.0011547314934432507,0.002027105772867799,0.0306511539965868,0.0016447342932224274,0.029869576916098595,0.0006498484290204942,0.011784635484218597,0.004447974730283022,0.03490043431520462,0.0029745176434516907,0.03622385859489441,0.0025612094905227423
188,0.0009403520380146801,0.02371560037136078,0.0009430308709852397,0.023655397817492485,0.0006435121758840978,0.011859032325446606,3.354626301188546e-07,0.0015366595471277833,0.026774071156978607,0.0013576794881373644,0.02704690210521221,0.001139338593930006,0.001976673724129796,0.030152063816785812,0.0016081515932455659,0.02928575500845909,0.0006492190295830369,0.011702640913426876,0.004428315907716751,0.03491069748997688,0.0029431735165417194,0.036127761006355286,0.0025300923734903336
189,0.0009277447243221104,0.02361595258116722,0.0009406377794221044,0.02366575039923191,0.0006419399287551641,0.011834627017378807,3.354626301188546e-07,0.0015534107806161046,0.02694648876786232,0.0013502024812623858,0.02688676491379738,0.0011378924828022718,0.002297588624060154,0.034052856266498566,0.001674711238592863,0.03004903718829155,0.000648122513666749,0.011713765561580658,0.004509094171226025,0.03451960161328316,0.003060488263145089,0.03687017783522606,0.0026617359835654497
